boss4,94,0,3,0
e2,1,0,4,0
e2,2,0,4,0
e2,3,0,4,0
e2,4,0,4,0
e2,5,0,4,0
e2,6,0,4,0
e2,7,0,4,0
e2,8,0,4,0
e2,9,0,4,0
e2,10,0,4,0
e2,11,0,4,0
e2,12,0,4,0
e2,13,0,4,0
e2,14,0,4,0
e2,15,0,4,0
e2,16,0,4,0
e2,17,0,4,0
e2,18,0,4,0
e2,19,0,4,0
e2,20,0,4,0
e2,21,0,4,0
e2,22,0,4,0
e2,23,0,4,0
e2,24,0,4,0
e2,25,0,4,0
e2,26,0,4,0
e2,27,0,4,0
e2,28,0,4,0
e2,29,0,4,0
e2,30,0,4,0
e2,31,0,4,0
e2,32,0,4,0
e2,33,0,4,0
e2,34,0,4,0
e2,35,0,4,0
e2,36,0,4,0
e2,37,0,4,0
e2,38,0,4,0
e2,39,0,4,0
e2,40,0,4,0
e2,41,0,4,0
e2,42,0,4,0
e2,43,0,4,0
e2,44,0,4,0
e2,45,0,4,0
e2,46,0,4,0
e2,47,0,4,0
e2,48,0,4,0
e2,49,0,4,0
e2,50,0,4,0
e2,51,0,4,0
e2,52,0,4,0
e2,53,0,4,0
e2,54,0,4,0
e2,55,0,4,0
e2,56,0,4,0
e2,57,0,4,0
e2,58,0,4,0
e2,59,0,4,0
e2,60,0,4,0
e8,5,0,3.5,0
e8,20,0,3.5,0
e8,45,0,3.5,0
e8,12.5,0,3.5,0
e8,27.5,0,3.5,0
e8,52.5,0,3.5,0
e9,60,0,3.5,0
e3,10,5,4,0
e3,25,5,4,0
e3,50,5,4,0
e3,17.5,5,4,0
e3,32.5,5,4,0
e3,57.5,5,4,0
e3,10,-5,4,0
e3,25,-5,4,0
e3,50,-5,4,0
e3,17.5,-5,4,0
e3,32.5,-5,4,0
e3,57.5,-5,4,0
b23,5,2,7,0
b23,15,2,7,0
b23,25,2,7,0
b23,35,2,7,0
b23,45,2,7,0
b23,55,2,7,0
b23,65,2,7,0
b23,75,2,7,0
b23,85,2,7,0
b23,10,-2,7,0
b23,20,-2,7,0
b23,30,-2,7,0
b23,40,-2,7,0
b23,50,-2,7,0
b23,60,-2,7,0
b23,70,-2,7,0
b23,80,-2,7,0
b23,90,-2,7,0
e1,60,-7,6,0
e1,66,-7,6,0
e1,72,-7,6,0
e1,78,-7,6,0
e1,84,-7,6,0
e1,90,-7,6,0
e1,63,7,6,0
e1,69,7,6,0
e1,75,7,6,0
e1,81,7,6,0
e1,87,7,6,0
e4,65,6,4,0
e4,72,6,4,0
e4,79,6,4,0
e4,86,6,4,0
e4,65,-6,4,0
e4,72,-6,4,0
e4,79,-6,4,0
e4,86,-6,4,0
