boss,4,94,-4,3,0
enemy,2,2,0,4,0
enemy,2,6,0,4,0
enemy,2,11,0,4,0
enemy,2,16,1,4,0
enemy,2,16,-1,4,0
enemy,2,21,2,4,0
enemy,2,21,-2,4,0
enemy,2,26,2,4,0
enemy,2,26,-2,4,0
enemy,2,26,0,4,0
enemy,2,31,3,4,0
enemy,2,31,-3,4,0
enemy,2,31,0,4,0
enemy,2,36,3,4,0
enemy,2,36,-3,4,0
enemy,2,36,-1,4,0
enemy,2,36,1,4,0
enemy,2,41,4,4,0
enemy,2,41,-4,4,0
enemy,2,41,1.5,4,0
enemy,2,41,-1.5,4,0
enemy,2,46,4,4,0
enemy,2,46,-4,4,0
enemy,2,46,-2,4,0
enemy,2,46,0,4,0
enemy,2,46,2,4,0
enemy,2,51,5,4,0
enemy,2,51,-5,4,0
enemy,2,51,2.5,4,0
enemy,2,51,-2.5,4,0
enemy,2,51,0,4,0
enemy,2,56,5,4,0
enemy,2,56,-5,4,0
enemy,2,56,3,4,0
enemy,2,56,-3,4,0
enemy,2,56,1,4,0
enemy,2,56,-1,4,0
enemy,4,5,0,4,0
enemy,4,20,-5,4,0
enemy,4,45,5,4,0
enemy,8,12.5,5,4,0
enemy,8,27.5,-5,4,0
enemy,8,52.5,5,4,0
enemy,9,60,0,3.5,0
